"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-07-18 15:28:12+02","2022-07-18 15:28:14+02",43,1658150892,1658150894,2,21.5,9091860224580600.0,9091866404324426.0,0.22651162790697674,0.33,0.16,0.05065681550206872,0.00256611295681063,0,0,0,2916,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:13+02","2022-07-18 15:28:15+02",36,1658150893,1658150895,2,18,9091861324953848.0,9091867357617360.0,0.16722222222222227,0.23,0.14,0.02185812841434,0.00047777777777777776,0,0,0,2778,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:14+02","2022-07-18 15:28:16+02",44,1658150894,1658150896,2,22,9091862224952420.0,9091868389951120.0,0.21795454545454557,0.31,0.15,0.05200981774289397,0.0027050211416490486,0,0,0,2933,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:15+02","2022-07-18 15:28:17+02",36,1658150895,1658150897,2,18,9091863324309416.0,9091869339421844.0,0.1777777777777778,0.25,0.14,0.03126943839882286,0.0009777777777777777,0,0,0,2981,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:16+02","2022-07-18 15:28:18+02",44,1658150896,1658150898,2,22,9091864224790080.0,9091870402454032.0,0.2279545454545455,0.38,0.15,0.07264374828507174,0.005277114164904863,0,0,0,2930,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:17+02","2022-07-18 15:28:19+02",36,1658150897,1658150899,2,18,9091865324641932.0,9091871363634448.0,0.1936111111111112,0.24,0.15,0.03145543584890288,0.0009894444444444445,0,0,0,2956,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:18+02","2022-07-18 15:28:20+02",44,1658150898,1658150900,2,22,9091866224109702.0,9091872419785712.0,0.175909090909091,0.27,0.15,0.02904032335477143,0.000843340380549683,0,0,0,2997,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:19+02","2022-07-18 15:28:21+02",40,1658150899,1658150901,2,20,9091867324888828.0,9091873426088908.0,0.20600000000000004,0.26,0.14,0.035791418538885,0.0012810256410256409,0,0,0,3025,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:20+02","2022-07-18 15:28:22+02",40,1658150900,1658150902,2,20,9091868324463228.0,9091874389899186.0,0.15975000000000003,0.18,0.14,0.010974913118048732,0.00012044871794871813,0,0,0,2789,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:21+02","2022-07-18 15:28:23+02",40,1658150901,1658150903,2,20,9091869324882264.0,9091875387105532.0,0.20275000000000004,0.26,0.15,0.03351138344671584,0.0011230128205128203,0,0,0,3019,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:22+02","2022-07-18 15:28:24+02",37,1658150902,1658150904,2,18.5,9091870324958294.0,9091876363431902.0,0.2194594594594595,0.38,0.14,0.08164781911579981,0.006666366366366366,0,0,0,2961,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:23+02","2022-07-18 15:28:25+02",43,1658150903,1658150905,2,21.5,9091871225020380.0,9091877395143952.0,0.19813953488372096,0.27,0.15,0.036661632595131666,0.0013440753045404208,0,0,0,3025,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:24+02","2022-07-18 15:28:26+02",36,1658150904,1658150906,2,18,9091872324395992.0,9091878354823632.0,0.23111111111111113,0.37,0.15,0.08080939753616984,0.006530158730158731,0,0,0,3022,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:25+02","2022-07-18 15:28:27+02",44,1658150905,1658150907,2,22,9091873224688420.0,9091879389052788.0,0.26750000000000007,0.49,0.15,0.08198482559539282,0.006721511627906978,0,0,0,2980,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:26+02","2022-07-18 15:28:28+02",36,1658150906,1658150908,2,18,9091874325038256.0,9091880339946632.0,0.17111111111111116,0.28,0.14,0.03123896630608983,0.0009758730158730157,0,0,0,2923,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:27+02","2022-07-18 15:28:29+02",44,1658150907,1658150909,2,22,9091875224628440.0,9091881411696092.0,0.2115909090909091,0.33,0.15,0.05015989233595238,0.0025160147991543347,0,0,0,2835,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:28+02","2022-07-18 15:28:30+02",36,1658150908,1658150910,2,18,9091876324904848.0,9091882416679640.0,0.25583333333333336,0.39,0.15,0.06750132273836247,0.00455642857142857,0,0,0,2963,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:29+02","2022-07-18 15:28:31+02",44,1658150909,1658150911,2,22,9091877224395762.0,9091883383312028.0,0.1768181818181819,0.27,0.15,0.030634585051351675,0.0009384778012684994,0,0,0,2925,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:30+02","2022-07-18 15:28:32+02",39,1658150910,1658150912,2,19.5,9091878324770876.0,9091884395992724.0,0.20897435897435904,0.32,0.15,0.05674480601294442,0.0032199730094466927,0,0,0,2877,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:31+02","2022-07-18 15:28:33+02",41,1658150911,1658150913,2,20.5,9091879324621760.0,9091885387619102.0,0.17487804878048785,0.27,0.14,0.03050589707085436,0.0009306097560975607,0,0,0,3021,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:32+02","2022-07-18 15:28:34+02",36,1658150912,1658150914,2,18,9091880325028588.0,9091886382493356.0,0.2108333333333334,0.33,0.15,0.051844547860475584,0.0026878571428571433,0,0,0,2893,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:33+02","2022-07-18 15:28:35+02",44,1658150913,1658150915,2,22,9091881224728638.0,9091887411275786.0,0.1661363636363637,0.23,0.14,0.021910590949850487,0.0004800739957716701,0,0,0,3012,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:34+02","2022-07-18 15:28:36+02",40,1658150914,1658150916,2,20,9091882324113932.0,9091888395059198.0,0.23375000000000007,0.32,0.16,0.04312697412798511,0.001859935897435897,0,0,0,3019,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:35+02","2022-07-18 15:28:37+02",40,1658150915,1658150917,2,20,9091883324190084.0,9091889387757316.0,0.15925000000000006,0.18,0.14,0.007970297423913425,6.352564102564097e-05,0,0,0,3025,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:36+02","2022-07-18 15:28:38+02",40,1658150916,1658150918,2,20,9091884324436836.0,9091890408837968.0,0.2232500000000001,0.3,0.16,0.04015275320253382,0.00161224358974359,0,0,0,2921,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:37+02","2022-07-18 15:28:39+02",37,1658150917,1658150919,2,18.5,9091885324690884.0,9091891420283528.0,0.1613513513513514,0.2,0.14,0.010583572743266432,0.00011201201201201214,0,0,0,3018,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:38+02","2022-07-18 15:28:40+02",43,1658150918,1658150920,2,21.5,9091886224979390.0,9091892396851520.0,0.2116279069767442,0.31,0.16,0.04070393876800174,0.0016568106312292352,0,0,0,2769,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:39+02","2022-07-18 15:28:41+02",39,1658150919,1658150921,2,19.5,9091887324444144.0,9091893419030852.0,0.16743589743589754,0.25,0.14,0.023920696689153236,0.0005721997300944667,0,0,0,3000,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:40+02","2022-07-18 15:28:42+02",41,1658150920,1658150922,2,20.5,9091888224154968.0,9091894387365648.0,0.19731707317073172,0.29,0.16,0.03847235307619631,0.0014801219512195116,0,0,0,3020,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:41+02","2022-07-18 15:28:43+02",37,1658150921,1658150923,2,18.5,9091889324639040.0,9091895382704768.0,0.17459459459459462,0.24,0.15,0.023640195829537008,0.0005588588588588589,0,0,0,3017,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:42+02","2022-07-18 15:28:44+02",43,1658150922,1658150924,2,21.5,9091890224088148.0,9091896380875444.0,0.1902325581395349,0.27,0.15,0.03362881219976076,0.001130897009966778,0,0,0,2915,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:43+02","2022-07-18 15:28:45+02",36,1658150923,1658150925,2,18,9091891324453496.0,9091897407246060.0,0.19833333333333342,0.28,0.15,0.03426785249013592,0.0011742857142857143,0,0,0,2913,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:44+02","2022-07-18 15:28:46+02",44,1658150924,1658150926,2,22,9091892224650888.0,9091898396808984.0,0.18204545454545462,0.24,0.15,0.02985075632671567,0.0008910676532769557,0,0,0,2926,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:45+02","2022-07-18 15:28:47+02",40,1658150925,1658150927,2,20,9091893325030264.0,9091899406681666.0,0.20100000000000007,0.29,0.15,0.04005124922024984,0.0016041025641025635,0,0,0,2987,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:46+02","2022-07-18 15:28:48+02",40,1658150926,1658150928,2,20,9091894324791482.0,9091900404465866.0,0.17975000000000002,0.27,0.15,0.029655068317626196,0.000879423076923077,0,0,0,2997,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:47+02","2022-07-18 15:28:49+02",40,1658150927,1658150929,2,20,9091895324428104.0,9091901392500538.0,0.227,0.32,0.16,0.04121239544677716,0.001698461538461539,0,0,0,3009,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:48+02","2022-07-18 15:28:50+02",40,1658150928,1658150930,2,20,9091896324282238.0,9091902387200736.0,0.15950000000000006,0.17,0.15,0.007493587001820044,5.615384615384631e-05,0,0,0,2972,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:49+02","2022-07-18 15:28:51+02",40,1658150929,1658150931,2,20,9091897324842488.0,9091903390261370.0,0.2225000000000001,0.32,0.16,0.03780855960608892,0.0014294871794871787,0,0,0,2554,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:50+02","2022-07-18 15:28:52+02",36,1658150930,1658150932,2,18,9091898324098962.0,9091904277148116.0,0.1591666666666667,0.18,0.15,0.007319250547114002,5.3571428571428616e-05,0,0,0,3005,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:51+02","2022-07-18 15:28:53+02",44,1658150931,1658150933,2,22,9091899224145130.0,9091905390151864.0,0.20727272727272733,0.31,0.16,0.037625055751400335,0.0014156448202959832,0,0,0,3012,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:52+02","2022-07-18 15:28:54+02",40,1658150932,1658150934,2,20,9091900324515730.0,9091906405506922.0,0.19,0.24,0.14,0.027080128015453196,0.000733333333333333,0,0,0,2910,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:53+02","2022-07-18 15:28:55+02",40,1658150933,1658150935,2,20,9091901324540468.0,9091907392548808.0,0.31925000000000003,0.56,0.16,0.11598822884572914,0.013453269230769234,0,0,0,3005,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:54+02","2022-07-18 15:28:56+02",36,1658150934,1658150936,2,18,9091902324380666.0,9091908295376088.0,0.17472222222222228,0.25,0.15,0.028029179806675065,0.0007856349206349212,0,0,0,3015,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:55+02","2022-07-18 15:28:57+02",44,1658150935,1658150937,2,22,9091903224228040.0,9091909389301584.0,0.28772727272727266,0.51,0.15,0.11191491029294252,0.012524947145877372,0,0,0,2986,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:56+02","2022-07-18 15:28:58+02",32,1658150936,1658150938,2,16,9091904324330844.0,9091910316510924.0,0.275,0.48,0.15,0.10824106906464877,0.011716129032258063,0,0,0,2702,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:57+02","2022-07-18 15:28:59+02",48,1658150937,1658150939,2,24,9091905124926094.0,9091911410801044.0,0.208125,0.34,0.15,0.0556836142291161,0.003100664893617021,0,0,0,3001,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:58+02","2022-07-18 15:29:00+02",40,1658150938,1658150940,2,20,9091906324565550.0,9091912383614864.0,0.20050000000000004,0.31,0.15,0.04782178454348056,0.002286923076923076,0,0,0,2985,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:28:59+02","2022-07-18 15:29:01+02",40,1658150939,1658150941,2,20,9091907324556064.0,9091913404816892.0,0.22799999999999998,0.41,0.16,0.08564087210181232,0.007334358974358975,0,0,0,2883,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:00+02","2022-07-18 15:29:02+02",38,1658150940,1658150942,2,19,9091908324890400.0,9091914381839000.0,0.21078947368421055,0.32,0.15,0.048176565961301265,0.002320981507823612,0,0,0,2965,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:01+02","2022-07-18 15:29:03+02",42,1658150941,1658150943,2,21,9091909225632774.0,9091915391519780.0,0.18285714285714288,0.24,0.14,0.028308898392961114,0.0008013937282229963,0,0,0,2968,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:02+02","2022-07-18 15:29:04+02",36,1658150942,1658150944,2,18,9091910324326444.0,9091916374291284.0,0.23055555555555562,0.34,0.16,0.044009378509874436,0.001936825396825398,0,0,0,2918,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:03+02","2022-07-18 15:29:05+02",40,1658150943,1658150945,2,20,9091911224939728.0,9091917288413036.0,0.1680000000000001,0.24,0.15,0.02398717606106679,0.0005753846153846157,0,0,0,2961,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:04+02","2022-07-18 15:29:06+02",44,1658150944,1658150946,2,22,9091912224223846.0,9091918397767306.0,0.2172727272727273,0.31,0.15,0.04065530866469426,0.0016528541226215642,0,0,0,3007,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:05+02","2022-07-18 15:29:07+02",36,1658150945,1658150947,2,18,9091913324269896.0,9091919349491618.0,0.16944444444444445,0.23,0.14,0.021373474140284184,0.0004568253968253967,0,0,0,3002,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:06+02","2022-07-18 15:29:08+02",44,1658150946,1658150948,2,22,9091914224332236.0,9091920392878208.0,0.20659090909090916,0.32,0.14,0.04461427354340198,0.001990433403805498,0,0,0,3021,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:07+02","2022-07-18 15:29:09+02",38,1658150947,1658150949,2,19,9091915324672852.0,9091921391988372.0,0.17342105263157898,0.25,0.14,0.030868186701090355,0.0009528449502133714,0,0,0,2950,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:08+02","2022-07-18 15:29:10+02",42,1658150948,1658150950,2,21,9091916226617664.0,9091922386446174.0,0.20833333333333337,0.31,0.15,0.04848518338760906,0.0023508130081300815,0,0,0,2932,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:09+02","2022-07-18 15:29:11+02",36,1658150949,1658150951,2,18,9091917324965422.0,9091923386753868.0,0.18555555555555558,0.26,0.15,0.03667965138052467,0.0013453968253968253,0,0,0,2988,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:10+02","2022-07-18 15:29:12+02",44,1658150950,1658150952,2,22,9091918224892196.0,9091924375553720.0,0.21590909090909094,0.34,0.15,0.053453660949665326,0.0028572938689217756,0,0,0,2839,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:11+02","2022-07-18 15:29:13+02",33,1658150951,1658150953,2,16.5,9091919324649922.0,9091925413074202.0,0.1863636363636364,0.28,0.15,0.04060620194457537,0.0016488636363636367,0,0,0,3016,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:12+02","2022-07-18 15:29:14+02",47,1658150952,1658150954,2,23.5,9091920124498642.0,9091926385990808.0,0.193404255319149,0.35,0.15,0.0460753917034793,0.002122941720629049,0,0,0,2996,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:13+02","2022-07-18 15:29:15+02",39,1658150953,1658150955,2,19.5,9091921324979022.0,9091927403529572.0,0.21230769230769234,0.34,0.15,0.04533277764206535,0.0020550607287449403,0,0,0,3016,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:14+02","2022-07-18 15:29:16+02",41,1658150954,1658150956,2,20.5,9091922324833120.0,9091928394450616.0,0.17487804878048788,0.24,0.14,0.02531026977528214,0.0006406097560975606,0,0,0,2975,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:15+02","2022-07-18 15:29:17+02",40,1658150955,1658150957,2,20,9091923324194206.0,9091929390422788.0,0.20000000000000004,0.29,0.14,0.04206222496766867,0.0017692307692307697,0,0,0,2894,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:16+02","2022-07-18 15:29:18+02",40,1658150956,1658150958,2,20,9091924324671944.0,9091930398934226.0,0.17449999999999996,0.25,0.15,0.026980524790091047,0.0007279487179487176,0,0,0,2976,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:17+02","2022-07-18 15:29:19+02",36,1658150957,1658150959,2,18,9091925324901804.0,9091931345895884.0,0.2275000000000001,0.36,0.15,0.05992256908473038,0.003590714285714285,0,0,0,2831,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
"2022-07-18 15:29:18+02","2022-07-18 15:29:20+02",40,1658150958,1658150960,2,20,9091926224237722.0,9091932354178044.0,0.17450000000000004,0.24,0.15,0.025007691124624344,0.0006253846153846152,0,0,0,2840,1,"4000000-cordaConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-cordaenterprise-rl-10"
